2026-04-09 19:11:13.456519,ACTIVE,0.18,0.29
2026-04-09 19:11:13.629075,ACTIVE,0.23,0.29
2026-04-09 19:11:15.472742,ACTIVE,0.23,0.32
2026-04-09 19:11:15.649330,ACTIVE,0.36,0.3
2026-04-09 19:11:20.549943,ACTIVE,0.25,0.34
2026-04-09 19:11:20.697694,ACTIVE,0.25,0.32
2026-04-09 19:11:20.859892,ACTIVE,0.11,0.3
2026-04-09 19:11:21.024162,ACTIVE,0.15,0.31
2026-04-09 19:11:21.172253,ACTIVE,0.2,0.31
2026-04-09 19:11:21.331755,ACTIVE,0.22,0.32
2026-04-09 19:11:21.500929,ACTIVE,0.22,0.31
2026-04-09 19:11:21.663754,ACTIVE,0.22,0.31
2026-04-09 19:11:21.818436,ACTIVE,0.22,0.31
2026-04-09 19:11:22.025828,ACTIVE,0.23,0.32
2026-04-09 19:11:22.176914,ACTIVE,0.23,0.31
2026-04-09 19:11:22.330240,ACTIVE,0.22,0.31
2026-04-09 19:11:22.500123,ACTIVE,0.21,0.32
2026-04-09 19:11:22.659979,ACTIVE,0.23,0.31
2026-04-09 19:11:22.811533,ACTIVE,0.22,0.31
2026-04-09 19:11:22.961934,ACTIVE,0.23,0.3
2026-04-09 19:11:23.115585,ACTIVE,0.23,0.3
2026-04-09 19:11:23.320516,ACTIVE,0.23,0.31
2026-04-09 19:11:23.553177,ACTIVE,0.23,0.31
2026-04-09 19:11:23.718955,ACTIVE,0.23,0.31
2026-04-09 19:11:23.871262,ACTIVE,0.24,0.3
2026-04-09 19:11:24.021526,ACTIVE,0.22,0.29
2026-04-09 19:11:24.177174,ACTIVE,0.24,0.29
2026-04-09 19:11:24.326867,ACTIVE,0.22,0.28
2026-04-09 19:11:24.493352,ACTIVE,0.23,0.29
2026-04-09 19:11:24.674784,ACTIVE,0.24,0.29
2026-04-09 19:11:24.825423,ACTIVE,0.25,0.3
2026-04-09 19:11:24.982659,ACTIVE,0.23,0.3
2026-04-09 19:11:25.140063,ACTIVE,0.23,0.3
2026-04-09 19:11:25.294558,ACTIVE,0.23,0.3
2026-04-09 19:11:25.452092,ACTIVE,0.25,0.31
2026-04-09 19:11:25.763477,ACTIVE,0.09,0.3
2026-04-09 19:11:25.931981,ACTIVE,0.16,0.28
2026-04-09 19:11:26.100158,ACTIVE,0.21,0.3
2026-04-09 19:11:26.257011,ACTIVE,0.21,0.31
2026-04-09 19:11:26.415437,ACTIVE,0.23,0.3
2026-04-09 19:11:26.574060,ACTIVE,0.21,0.3
2026-04-09 19:11:26.767609,ACTIVE,0.23,0.3
2026-04-09 19:11:26.930374,ACTIVE,0.23,0.31
2026-04-09 19:11:27.080959,ACTIVE,0.22,0.31
2026-04-09 19:11:27.240313,ACTIVE,0.1,0.3
2026-04-09 19:11:27.398012,ACTIVE,0.08,0.3
2026-04-09 19:11:27.546612,ACTIVE,0.09,0.3
2026-04-09 19:11:27.730528,ACTIVE,0.1,0.31
2026-04-09 19:11:27.896547,ACTIVE,0.1,0.31
2026-04-09 19:11:28.053119,ACTIVE,0.1,0.31
2026-04-09 19:11:28.205281,ACTIVE,0.11,0.31
2026-04-09 19:11:28.358236,ACTIVE,0.1,0.31
2026-04-09 19:11:28.516048,ACTIVE,0.09,0.31
2026-04-09 19:11:28.672347,ACTIVE,0.1,0.3
2026-04-09 19:11:28.833155,ACTIVE,0.09,0.3
2026-04-09 19:11:28.996060,ACTIVE,0.09,0.3
2026-04-09 19:11:29.158043,ACTIVE,0.12,0.3
2026-04-09 19:11:29.308512,ACTIVE,0.13,0.31
2026-04-09 19:11:29.468423,ACTIVE,0.16,0.31
2026-04-09 19:11:29.986698,DROWSY,0.14,0.31
2026-04-09 19:11:30.486617,DROWSY,0.12,0.3
2026-04-09 19:11:31.001979,DROWSY,0.12,0.32
2026-04-09 19:11:31.579918,DROWSY,0.2,0.31
2026-04-09 19:11:32.214877,DROWSY,0.19,0.33
2026-04-09 19:11:32.839608,DROWSY,0.12,0.32
2026-04-09 19:11:33.418620,DROWSY,0.1,0.31
2026-04-09 19:11:34.009825,DROWSY,0.09,0.32
2026-04-09 19:11:34.624311,DROWSY,0.1,0.32
2026-04-09 19:11:35.137425,DROWSY,0.09,0.31
2026-04-09 19:11:35.655217,DROWSY,0.1,0.31
2026-04-09 19:12:17.081357,ACTIVE,0.28,0.47
2026-04-09 19:12:20.068809,ACTIVE,0.29,0.44
2026-04-09 19:12:20.243078,ACTIVE,0.3,0.45
2026-04-09 19:12:20.400206,ACTIVE,0.3,0.42
2026-04-09 19:12:20.556574,ACTIVE,0.34,0.42
2026-04-09 19:12:20.728742,ACTIVE,0.35,0.41
2026-04-09 19:12:20.879812,ACTIVE,0.34,0.38
2026-04-09 19:12:22.324232,ACTIVE,0.25,0.49
2026-04-09 19:12:23.856895,ACTIVE,0.23,0.5
2026-04-09 19:12:24.326303,ACTIVE,0.32,0.44
2026-04-09 19:12:24.646979,ACTIVE,0.35,0.35
2026-04-09 19:12:24.821768,ACTIVE,0.35,0.33
2026-04-09 19:12:25.012477,ACTIVE,0.38,0.36
2026-04-09 19:12:35.705563,ACTIVE,0.32,0.37
2026-04-09 19:12:37.889783,ACTIVE,0.26,0.41
2026-04-09 19:12:38.047116,ACTIVE,0.27,0.43
2026-04-09 19:12:38.202075,ACTIVE,0.24,0.4
2026-04-09 19:12:38.356651,ACTIVE,0.27,0.41
2026-04-09 19:12:38.511811,ACTIVE,0.27,0.38
2026-04-09 19:12:38.671108,ACTIVE,0.28,0.39
2026-04-09 19:12:39.149639,ACTIVE,0.25,0.41
2026-04-09 19:12:39.305271,ACTIVE,0.28,0.39
2026-04-09 19:12:39.992608,ACTIVE,0.28,0.39
2026-04-09 19:12:40.145220,ACTIVE,0.26,0.39
2026-04-09 19:12:40.770987,ACTIVE,0.28,0.36
2026-04-09 19:12:40.925213,ACTIVE,0.3,0.41
2026-04-09 19:12:41.085993,ACTIVE,0.31,0.34
2026-04-09 19:12:41.238629,ACTIVE,0.32,0.33
2026-04-09 19:12:41.401499,ACTIVE,0.27,0.41
2026-04-09 19:12:41.558943,ACTIVE,0.29,0.4
2026-04-09 19:12:41.720633,ACTIVE,0.27,0.38
2026-04-09 19:12:41.873687,ACTIVE,0.29,0.41
2026-04-09 19:12:42.676159,ACTIVE,0.25,0.47
2026-04-09 19:12:42.830732,ACTIVE,0.27,0.46
2026-04-09 19:12:42.984624,ACTIVE,0.28,0.47
2026-04-09 19:12:43.142850,ACTIVE,0.28,0.46
2026-04-09 19:12:43.311293,ACTIVE,0.3,0.41
2026-04-09 19:12:43.467725,ACTIVE,0.3,0.44
2026-04-09 19:12:43.808824,ACTIVE,0.27,0.43
2026-04-09 19:12:44.281667,ACTIVE,0.29,0.4
2026-04-09 19:12:44.441841,ACTIVE,0.19,0.28
2026-04-09 19:12:44.446142,ACTIVE,0.28,0.35
2026-04-09 19:12:44.621297,ACTIVE,0.24,0.31
2026-04-09 19:12:44.624716,ACTIVE,0.3,0.37
2026-04-09 19:12:44.778170,ACTIVE,0.23,0.34
2026-04-09 19:12:44.783251,ACTIVE,0.28,0.37
2026-04-09 19:12:44.936169,ACTIVE,0.19,0.34
2026-04-09 19:12:44.939863,ACTIVE,0.27,0.39
2026-04-09 19:12:45.108534,ACTIVE,0.16,0.33
2026-04-09 19:12:45.113382,ACTIVE,0.26,0.39
2026-04-09 19:12:45.263934,ACTIVE,0.2,0.3
2026-04-09 19:12:45.267924,ACTIVE,0.25,0.41
2026-04-09 19:12:45.433370,ACTIVE,0.26,0.39
2026-04-09 19:12:45.590644,ACTIVE,0.27,0.4
2026-04-09 19:12:45.595575,ACTIVE,0.16,0.28
2026-04-09 19:12:45.754317,ACTIVE,0.27,0.37
2026-04-09 19:12:45.911176,ACTIVE,0.27,0.3
2026-04-09 19:13:30.151174,ACTIVE,0.21,0.41
2026-04-09 19:13:30.410127,ACTIVE,0.23,0.38
2026-04-09 19:13:30.860787,ACTIVE,0.2,0.4
2026-04-09 19:13:31.076270,ACTIVE,0.23,0.42
2026-04-09 19:13:31.556161,ACTIVE,0.19,0.4
2026-04-09 19:13:36.369550,ACTIVE,0.24,0.32
2026-04-09 19:13:38.755945,ACTIVE,0.3,0.37
2026-04-09 19:13:38.916243,ACTIVE,0.34,0.37
2026-04-09 19:13:39.116206,ACTIVE,0.33,0.35
2026-04-09 19:13:39.276106,ACTIVE,0.3,0.33
2026-04-09 19:13:39.450802,ACTIVE,0.32,0.35
2026-04-09 19:13:39.646387,ACTIVE,0.36,0.32
2026-04-09 19:13:39.809433,ACTIVE,0.37,0.34
2026-04-09 19:13:39.982239,ACTIVE,0.38,0.33
2026-04-09 19:13:40.168572,ACTIVE,0.33,0.33
2026-04-09 19:13:40.349987,ACTIVE,0.36,0.35
2026-04-09 19:13:40.556374,ACTIVE,0.37,0.36
2026-04-09 19:13:40.738194,ACTIVE,0.36,0.34
2026-04-09 19:13:40.895286,ACTIVE,0.37,0.35
2026-04-09 19:13:41.073545,ACTIVE,0.36,0.35
2026-04-09 19:13:41.261133,ACTIVE,0.37,0.34
2026-04-09 19:13:41.451043,ACTIVE,0.35,0.32
2026-04-09 19:13:41.617645,ACTIVE,0.23,0.36
2026-04-09 19:13:41.796689,ACTIVE,0.28,0.35
2026-04-09 19:13:41.984154,ACTIVE,0.3,0.34
2026-04-09 19:13:42.179043,ACTIVE,0.33,0.35
2026-04-09 19:13:42.434763,ACTIVE,0.31,0.34
2026-04-09 19:13:42.623724,ACTIVE,0.31,0.34
2026-04-09 19:13:42.808007,ACTIVE,0.34,0.34
2026-04-09 19:13:42.960838,ACTIVE,0.34,0.34
2026-04-09 19:13:43.152816,ACTIVE,0.3,0.34
2026-04-09 19:13:43.330544,ACTIVE,0.2,0.35
2026-04-09 19:13:43.495807,ACTIVE,0.18,0.35
2026-04-09 19:13:43.683460,ACTIVE,0.24,0.34
2026-04-09 19:13:43.833222,ACTIVE,0.14,0.35
2026-04-09 19:13:44.081647,ACTIVE,0.14,0.35
2026-04-09 19:13:44.279537,ACTIVE,0.19,0.36
2026-04-09 19:13:44.463486,ACTIVE,0.12,0.36
2026-04-09 19:13:44.640059,ACTIVE,0.14,0.35
2026-04-09 19:13:44.803762,ACTIVE,0.13,0.35
2026-04-09 19:13:44.979363,ACTIVE,0.18,0.36
2026-04-09 19:13:45.147375,ACTIVE,0.15,0.37
2026-04-09 19:13:45.316024,ACTIVE,0.18,0.37
2026-04-09 19:13:45.472309,ACTIVE,0.15,0.35
2026-04-09 19:13:45.651341,ACTIVE,0.13,0.34
2026-04-09 19:13:45.814466,ACTIVE,0.18,0.38
2026-04-09 19:13:45.973506,ACTIVE,0.17,0.37
2026-04-09 19:13:46.132056,ACTIVE,0.13,0.36
2026-04-09 19:13:46.309656,ACTIVE,0.15,0.37
2026-04-09 19:13:46.797426,DROWSY,0.16,0.4
2026-04-09 19:13:47.292366,DROWSY,0.15,0.34
2026-04-09 19:13:47.884151,DROWSY,0.2,0.37
2026-04-09 19:13:48.418271,DROWSY,0.13,0.35
2026-04-09 19:13:48.978106,DROWSY,0.15,0.35
2026-04-09 19:13:49.556202,DROWSY,0.15,0.34
2026-04-09 19:13:49.784649,ACTIVE,0.35,0.36
2026-04-09 19:13:49.946165,ACTIVE,0.35,0.36
2026-04-09 19:13:50.126248,ACTIVE,0.38,0.36
2026-04-09 19:13:50.421629,ACTIVE,0.35,0.36
2026-04-09 19:13:50.640575,ACTIVE,0.34,0.34
2026-04-09 19:13:50.904555,ACTIVE,0.3,0.36
2026-04-09 19:13:51.082746,ACTIVE,0.33,0.36
2026-04-09 19:13:51.288197,ACTIVE,0.28,0.35
2026-04-09 19:13:51.476976,ACTIVE,0.29,0.36
2026-04-09 19:13:51.688980,ACTIVE,0.28,0.36
2026-04-09 19:13:51.876154,ACTIVE,0.32,0.36
2026-04-09 19:13:52.041374,ACTIVE,0.32,0.38
2026-04-09 19:13:52.261739,ACTIVE,0.26,0.37
2026-04-09 19:13:52.459917,ACTIVE,0.24,0.36
2026-04-09 19:13:52.636373,ACTIVE,0.32,0.36
2026-04-09 19:13:52.843082,ACTIVE,0.34,0.35
2026-04-09 19:13:53.005801,ACTIVE,0.34,0.37
2026-04-09 19:13:53.256922,ACTIVE,0.34,0.37
2026-04-09 19:13:53.474761,ACTIVE,0.35,0.35
2026-04-09 19:13:53.647306,ACTIVE,0.3,0.33
2026-04-09 19:13:53.807878,ACTIVE,0.37,0.35
2026-04-09 19:13:54.053252,ACTIVE,0.35,0.34
2026-04-09 19:13:54.293444,ACTIVE,0.34,0.35
2026-04-09 19:13:54.456272,ACTIVE,0.36,0.35
2026-04-09 19:13:54.660288,ACTIVE,0.36,0.36
2026-04-09 19:13:54.805246,ACTIVE,0.35,0.37
2026-04-09 19:13:54.969482,ACTIVE,0.36,0.34
2026-04-09 19:13:55.177098,ACTIVE,0.35,0.36
2026-04-09 19:13:55.350858,ACTIVE,0.31,0.37
2026-04-09 19:13:55.535398,ACTIVE,0.33,0.34
2026-04-09 19:13:55.705776,ACTIVE,0.27,0.35
2026-04-09 19:13:55.866090,ACTIVE,0.25,0.38
2026-04-09 19:13:56.032722,ACTIVE,0.3,0.4
2026-04-09 19:13:56.197060,ACTIVE,0.26,0.35
2026-04-09 19:13:56.401948,ACTIVE,0.28,0.39
2026-04-09 19:13:56.608127,ACTIVE,0.34,0.45
2026-04-09 19:13:56.817905,ACTIVE,0.31,0.33
2026-04-09 19:13:56.981422,ACTIVE,0.3,0.32
2026-04-09 19:13:57.151562,ACTIVE,0.32,0.3
2026-04-09 19:13:57.306333,ACTIVE,0.33,0.3
2026-04-09 19:17:29.744871,ACTIVE,0.4,0.45
2026-04-09 19:17:29.931088,ACTIVE,0.39,0.46
2026-04-09 19:17:30.129219,ACTIVE,0.4,0.45
2026-04-09 19:17:46.152322,ACTIVE,0.2,0.41
2026-04-09 19:20:00.228758,ACTIVE,0.29,0.4
2026-04-09 19:20:00.528755,ACTIVE,0.28,0.37
2026-04-09 19:20:00.833198,ACTIVE,0.27,0.39
2026-04-09 19:20:01.116863,ACTIVE,0.3,0.38
2026-04-09 19:20:01.347864,ACTIVE,0.3,0.4
2026-04-09 19:20:02.044643,ACTIVE,0.28,0.33
2026-04-09 19:20:02.453353,ACTIVE,0.24,0.31
2026-04-09 19:20:02.912144,ACTIVE,0.21,0.3
2026-04-09 19:20:03.398811,ACTIVE,0.2,0.3
2026-04-09 19:20:04.073950,ACTIVE,0.26,0.3
2026-04-09 19:20:04.429531,ACTIVE,0.24,0.32
2026-04-09 19:25:19.846746,ACTIVE,0.24,0.28
2026-04-09 19:25:20.251605,ACTIVE,0.21,0.49
2026-04-09 19:25:20.402243,ACTIVE,0.26,0.49
2026-04-09 19:25:20.564012,ACTIVE,0.3,0.39
2026-04-09 19:25:20.736253,ACTIVE,0.27,0.55
2026-04-09 19:25:20.865031,ACTIVE,0.35,0.46
2026-04-09 19:25:20.970112,ACTIVE,0.26,0.39
2026-04-09 19:25:21.115326,ACTIVE,0.26,0.48
2026-04-09 19:25:21.238342,ACTIVE,0.35,0.5
2026-04-09 19:25:21.498182,ACTIVE,0.34,0.45
2026-04-09 19:25:21.605484,ACTIVE,0.3,0.56
2026-04-09 19:25:21.704056,ACTIVE,0.3,0.56
2026-04-09 19:25:21.808739,ACTIVE,0.33,0.6
2026-04-09 19:25:21.891903,ACTIVE,0.3,0.47
2026-04-09 19:25:22.111901,YAWNING,0.29,0.61
2026-04-09 19:25:22.127669,ACTIVE,0.22,0.49
2026-04-09 19:25:39.521241,ACTIVE,0.29,0.3
2026-04-09 19:25:40.447275,ACTIVE,0.29,0.38
2026-04-09 19:25:40.528283,ACTIVE,0.29,0.38
2026-04-09 19:25:40.619626,ACTIVE,0.25,0.39
2026-04-09 19:25:40.694311,ACTIVE,0.24,0.36
2026-04-09 19:25:40.769294,ACTIVE,0.24,0.36
2026-04-09 19:25:40.855828,ACTIVE,0.23,0.41
2026-04-09 19:25:40.926652,ACTIVE,0.25,0.4
2026-04-09 19:25:41.008544,ACTIVE,0.25,0.4
2026-04-09 19:25:41.090211,ACTIVE,0.26,0.42
2026-04-09 19:25:41.192015,ACTIVE,0.27,0.42
2026-04-09 19:25:41.372380,ACTIVE,0.25,0.4
2026-04-09 19:25:41.456755,ACTIVE,0.25,0.4
2026-04-09 19:25:41.541000,ACTIVE,0.27,0.43
2026-04-09 19:25:41.618765,ACTIVE,0.25,0.41
2026-04-09 19:25:41.721691,ACTIVE,0.26,0.44
2026-04-09 19:25:41.827981,ACTIVE,0.26,0.44
2026-04-09 19:25:42.951146,ACTIVE,0.21,0.39
2026-04-09 19:25:43.016313,ACTIVE,0.24,0.39
2026-04-09 19:25:43.092765,ACTIVE,0.24,0.39
2026-04-09 19:25:43.152175,ACTIVE,0.25,0.42
2026-04-09 19:25:43.217601,ACTIVE,0.25,0.42
2026-04-09 19:25:43.350057,ACTIVE,0.25,0.41
2026-04-09 19:25:43.454881,ACTIVE,0.25,0.4
2026-04-09 19:25:43.533088,ACTIVE,0.25,0.4
2026-04-09 19:25:44.086580,ACTIVE,0.22,0.41
2026-04-09 19:25:44.168420,ACTIVE,0.25,0.38
2026-04-09 19:25:44.245346,ACTIVE,0.25,0.38
2026-04-09 19:25:44.403273,ACTIVE,0.25,0.4
2026-04-09 19:25:44.475629,ACTIVE,0.25,0.4
2026-04-09 19:25:44.545258,ACTIVE,0.27,0.4
2026-04-09 19:25:44.610227,ACTIVE,0.27,0.4
2026-04-09 19:25:44.777307,ACTIVE,0.28,0.39
2026-04-09 19:25:44.994615,ACTIVE,0.28,0.39
2026-04-09 19:25:45.332231,ACTIVE,0.31,0.32
2026-04-09 19:25:45.416357,ACTIVE,0.31,0.32
2026-04-09 19:25:45.489759,ACTIVE,0.31,0.37
2026-04-09 19:25:45.565381,ACTIVE,0.3,0.36
2026-04-09 19:25:45.903726,ACTIVE,0.32,0.35
2026-04-09 19:25:50.868443,ACTIVE,0.36,0.34
2026-04-09 19:25:50.940915,ACTIVE,0.36,0.34
2026-04-09 19:25:51.003660,ACTIVE,0.37,0.48
2026-04-09 19:25:51.066553,ACTIVE,0.37,0.48
2026-04-09 19:25:51.124358,ACTIVE,0.36,0.38
2026-04-09 19:25:51.233758,ACTIVE,0.36,0.39
2026-04-09 19:25:51.313633,ACTIVE,0.36,0.39
2026-04-09 19:25:51.382431,ACTIVE,0.35,0.38
2026-04-09 19:25:51.455791,ACTIVE,0.35,0.38
2026-04-09 19:25:51.516032,ACTIVE,0.34,0.4
2026-04-09 19:25:51.591983,ACTIVE,0.36,0.4
2026-04-09 19:25:51.658554,ACTIVE,0.36,0.4
2026-04-09 19:25:51.740826,ACTIVE,0.35,0.38
2026-04-09 19:25:51.818735,ACTIVE,0.35,0.38
2026-04-09 19:25:51.890446,ACTIVE,0.36,0.39
2026-04-09 19:25:51.951451,ACTIVE,0.36,0.39
2026-04-09 19:25:52.017015,ACTIVE,0.35,0.39
2026-04-09 19:25:52.081251,ACTIVE,0.35,0.39
2026-04-09 19:25:52.146351,ACTIVE,0.35,0.38
2026-04-09 19:25:52.219551,ACTIVE,0.35,0.38
2026-04-09 19:25:52.280172,ACTIVE,0.34,0.37
2026-04-09 19:25:52.342323,ACTIVE,0.35,0.41
2026-04-09 19:25:52.405396,ACTIVE,0.35,0.41
2026-04-09 19:25:52.468241,ACTIVE,0.35,0.41
2026-04-09 19:25:52.530290,ACTIVE,0.35,0.38
2026-04-09 19:25:52.593895,ACTIVE,0.35,0.38
2026-04-09 19:25:52.698524,ACTIVE,0.36,0.4
2026-04-09 19:25:52.776834,ACTIVE,0.34,0.38
2026-04-09 19:25:52.841878,ACTIVE,0.33,0.38
2026-04-09 19:25:52.921211,ACTIVE,0.33,0.38
2026-04-09 19:25:52.995939,ACTIVE,0.33,0.39
2026-04-09 19:25:53.106316,ACTIVE,0.33,0.39
2026-04-09 19:25:53.198153,ACTIVE,0.33,0.39
2026-04-09 19:25:53.301249,ACTIVE,0.35,0.36
2026-04-09 19:25:53.371042,ACTIVE,0.36,0.39
2026-04-09 19:25:53.445715,ACTIVE,0.36,0.39
2026-04-09 19:25:53.506562,ACTIVE,0.34,0.38
2026-04-09 19:25:53.601690,ACTIVE,0.36,0.39
2026-04-09 19:25:53.664790,ACTIVE,0.36,0.39
2026-04-09 19:25:53.726476,ACTIVE,0.35,0.37
2026-04-09 19:25:53.819186,ACTIVE,0.35,0.37
2026-04-09 19:25:53.884557,ACTIVE,0.35,0.38
2026-04-09 19:25:53.947381,ACTIVE,0.35,0.38
2026-04-09 19:25:54.032725,ACTIVE,0.37,0.36
2026-04-09 19:25:54.100460,ACTIVE,0.35,0.38
2026-04-09 19:25:54.163671,ACTIVE,0.35,0.38
2026-04-09 19:25:54.228485,ACTIVE,0.35,0.37
2026-04-09 19:25:54.291429,ACTIVE,0.35,0.37
2026-04-09 19:25:54.352986,ACTIVE,0.34,0.36
2026-04-09 19:25:54.478814,ACTIVE,0.35,0.37
2026-04-09 19:25:54.561290,ACTIVE,0.35,0.37
2026-04-09 19:25:54.629374,ACTIVE,0.34,0.39
2026-04-09 19:25:54.693315,ACTIVE,0.34,0.39
2026-04-09 19:25:54.753051,ACTIVE,0.33,0.36
2026-04-09 19:25:54.988145,ACTIVE,0.25,0.38
2026-04-09 19:25:55.057754,ACTIVE,0.28,0.38
2026-04-09 19:25:55.135179,ACTIVE,0.33,0.35
2026-04-09 19:25:55.228897,ACTIVE,0.33,0.35
2026-04-09 19:25:55.320644,ACTIVE,0.35,0.39
2026-04-09 19:25:55.395422,ACTIVE,0.33,0.4
2026-04-09 19:25:55.475814,ACTIVE,0.36,0.37
2026-04-09 19:25:55.555459,ACTIVE,0.36,0.37
2026-04-09 19:25:55.634218,ACTIVE,0.35,0.39
2026-04-09 19:25:55.713688,ACTIVE,0.35,0.39
2026-04-09 19:25:55.789416,ACTIVE,0.36,0.38
2026-04-09 19:25:55.866741,ACTIVE,0.31,0.37
2026-04-09 19:25:55.939925,ACTIVE,0.31,0.37
2026-04-09 19:25:56.001282,ACTIVE,0.32,0.32
2026-04-09 19:25:56.096263,ACTIVE,0.32,0.32
2026-04-09 19:25:56.187369,ACTIVE,0.31,0.36
2026-04-09 19:25:56.257130,ACTIVE,0.31,0.34
